;Item Value List
;
;Department,Category,Supplier,Item,Description,Qty,Cost,Price,Extended Cost,Extended Price,
Council Merchandise,Patches,Advantage Emblem and Scrnprint,477S-1917,Patch Planet Saver,0,0.49,1.25,0,0,
Council Merchandise,Patches,Little Brownie Bakers,47740780209,Patch Cookie on the Go 14-D,0,0.48,1.25,0,0,
Council Merchandise,Patches,Advantage Emblem and Scrnprint,47740060842,Patch More Alike Segment,0,0.85,1.75,0,0,
Council Merchandise,Patches,Little Brownie Bakers,47740780200,Patch Booth Sales 13-D,0,0.48,1.25,0,0,
Council Merchandise,Patches,Advantage Emblem and Scrnprint,477S-0663,Patch Inventions,0,0.49,1.25,0,0,
Council Merchandise,Patches,Advantage Emblem and Scrnprint,477S-0704,Patch Fitness (heart),0,0.49,1.25,0,0,
Council Merchandise,Patches,Advantage Emblem and Scrnprint,477S-2070,Patch Floral Arrangement,0,0.49,1.25,0,0,
Council Merchandise,Patches,Advantage Emblem and Scrnprint,477S-1792,Patch Thank You For All You Do,0,0.49,1.25,0,0,
Council Merchandise,Patches,Advantage Emblem and Scrnprint,47740060788,Patch Bring Friend Cherry Seg,0,0.27,0.75,0,0,
Council Merchandise,Patches,Advantage Emblem and Scrnprint,477S-0529,Patch Grocery Store Tour,0,0.49,1.25,0,0,
Council Merchandise,Patches,Advantage Emblem and Scrnprint,477S-1357,Patch Living Healthy,0,0.49,1.25,0,0,
Council Merchandise,Patches,Little Brownie Bakers,47740780207,Patch Cookie Rally 14-D,0,0.48,1.25,0,0,
Council Merchandise,Patches,Advantage Emblem and Scrnprint,477S-2464,Patch Sing A Long,0,0.49,1.25,0,0,
Council Merchandise,Patches,Advantage Emblem and Scrnprint,477S-0727,Patch Costume Party,0,0.49,1.25,0,0,
Council Merchandise,Patches,Little Brownie Bakers,47740780206,Patch Cookie Volunteer 14-D,0,0.48,1.25,0,0,
Council Merchandise,Patches,Advantage Emblem and Scrnprint,477S-0311,Patch Scavenger Hunt,0,0.49,1.25,0,0,
Council Merchandise,Patches,Advantage Emblem and Scrnprint,477S-2345,Patch Pet Care,0,0.49,1.25,0,0,
Council Merchandise,Patches,Advantage Emblem and Scrnprint,477S-2044,Patch Dollars and Sense,0,0.49,1.25,0,0,
Council Merchandise,Patches,Advantage Emblem and Scrnprint,47750060268,Patch Attach Adhesive,0,0.3377,4,0,0,
Council Merchandise,Patches,Advantage Emblem and Scrnprint,477S-1843,Patch Considerate,0,0.49,1.25,0,0,
Council Merchandise,Patches,Advantage Emblem and Scrnprint,477S-0295,Patch Arts & Crafts,0,0.49,1.25,0,0,
Council Merchandise,Patches,Advantage Emblem and Scrnprint,477S-1404,Patch Animal Awareness,0,0.49,1.25,0,0,
Council Merchandise,Patches,Advantage Emblem and Scrnprint,477S-1788,Patch Public Speaking,0,0.49,1.25,0,0,
Council Merchandise,Patches,Advantage Emblem and Scrnprint,477S-0987,Patch We Are Sisters,0,0.49,1.25,0,0,
Council Merchandise,Patches,Advantage Emblem and Scrnprint,477S-2603,Patch Pottery,0,0.49,1.25,0,0,
Council Merchandise,Patches,Advantage Emblem and Scrnprint,477S-1596,Patch Organized,0,0.49,1.25,0,0,
Council Merchandise,Patches,Little Brownie Bakers,47740780202,Patch Cookie Rally 13-D,0,0.48,1.25,0,0,
Council Merchandise,Patches,Advantage Emblem and Scrnprint,477S-2442,Patch Summer Action,0,0.49,1.25,0,0,
Council Merchandise,Patches,Little Brownie Bakers,47740780201,Patch Cookies On The Go 13-D,0,0.48,1.25,0,0,
Council Merchandise,Patches,Advantage Emblem and Scrnprint,47740060638,Patch Whispering Hills Segment,0,0.5,1,0,0,
Council Merchandise,Patches,"National Emblem, Inc.",47740060328,Patch Reading Diva Head,0,0.55,1,0,0,
Council Merchandise,Patches,Advantage Emblem and Scrnprint,477S-2089,Patch Dancing,0,0.49,1.25,0,0,
Council Merchandise,Patches,Advantage Emblem and Scrnprint,47740060843,Patch Learning as She Segment,0,0.885,1.75,0,0,
Council Merchandise,Patches,Advantage Emblem and Scrnprint,477S-2561,Patch Girls Do It Best,0,0.49,1.25,0,0,
Council Merchandise,Patches,Little Brownie Bakers,47740780208,Patch Booth Sale 14,0,0.48,1.25,0,0,
Council Merchandise,Patches,Advantage Emblem and Scrnprint,477S-1832,Patch Geocaching,0,0.49,1.25,0,0,
Council Merchandise,Patches,Advantage Emblem and Scrnprint,477S-1356,Patch Eating Smart,0,0.49,1.25,0,0,
Council Merchandise,Patches,Advantage Emblem and Scrnprint,477S-1935,Patch Appreciation Award,0,0.49,1.25,0,0,
Council Merchandise,Patches,Advantage Emblem and Scrnprint,47740060628,Patch Singing Hills Segment-D,0,0.5,1,0,0,
Council Merchandise,Patches,Advantage Emblem and Scrnprint,47740060838,Patch Go Green Girl-D,0,0.63,1.25,0,0,
Council Merchandise,Patches,Advantage Emblem and Scrnprint,477S-2296,Patch First Aid (stretcher),0,0.49,1.25,0,0,
Council Merchandise,Patches,Advantage Emblem and Scrnprint,477S-1149,Patch First Aider,0,0.49,1.25,0,0,
Council Merchandise,Patches,Advantage Emblem and Scrnprint,477S-1448,Patch Amusement Park,0,0.49,1.25,0,0,
Council Merchandise,Patches,Advantage Emblem and Scrnprint,47740060854,Patch ER Campfire,0,1,2,0,0,
Council Merchandise,Patches,Advantage Emblem and Scrnprint,477S-0031,Patch Music,0,0.49,1.25,0,0,
Council Merchandise,Patches,Advantage Emblem and Scrnprint,477S-0432,Patch Government at Work,0,0.49,1.25,0,0,
Council Merchandise,Patches,Little Brownie Bakers,4778201144986,Patch 1st Cookie Sale,0,0,1.25,0,0,
Council Merchandise,Patches,Advantage Emblem and Scrnprint,477S-1587,Patch Problem Solving,0,0.49,1.25,0,0,
Council Merchandise,Patches,Little Brownie Bakers,4778201151319,Patch Cookie Call Back 12-D,0,0.48,1.25,0,0,
Council Merchandise,Patches,Advantage Emblem and Scrnprint,477S-2191,Patch Make New Friends,0,0.49,1.25,0,0,
Council Merchandise,Patches,Advantage Emblem and Scrnprint,47740060905,Patch Coldest Cookie Sale,0,0.66,1.25,0,0,
Council Merchandise,Patches,Advantage Emblem and Scrnprint,477S-0958,Patch Service From the Heart,0,0.49,1.25,0,0,
Council Merchandise,Patches,Advantage Emblem and Scrnprint,477S-1590,Patch Responsible,0,0.49,1.25,0,0,
Council Merchandise,Patches,Advantage Emblem and Scrnprint,477S-1261,Patch Digital Photography,0,0.49,1.25,0,0,
Council Merchandise,Patches,Little Brownie Bakers,4778201151317,Patch Cookie Club EG-D,0,0.48,1.25,0,0,
Council Merchandise,Patches,Advantage Emblem and Scrnprint,477S-2280,Patch Kitchen Chemistry,0,0.49,1.25,0,0,
Council Merchandise,Patches,QSP Inc.,47740000078,Patch Address Adven Sm,0,0.25,0.5,0,0,
Council Merchandise,Patches,Advantage Emblem and Scrnprint,47740020188,Advantage Pin,0,0.89,2,0,0,
Council Merchandise,Patches,Advantage Emblem and Scrnprint,477S-1581,Patch Sister 2 Sister,0,0.49,1.25,0,0,
Council Merchandise,Patches,Advantage Emblem and Scrnprint,477S-0708,Patch Health,0,0.49,1.25,0,0,
Council Merchandise,Patches,Advantage Emblem and Scrnprint,477S-0217,Patch Arbor Day,0,0.49,1.25,0,0,
Council Merchandise,Patches,Advantage Emblem and Scrnprint,47740060904,Patch Feeding the Need-D,0,0.69,1.5,0,0,
Council Merchandise,Patches,Advantage Emblem and Scrnprint,477S-1591,Patch Honest,0,0.49,1.25,0,0,
Council Merchandise,Patches,Advantage Emblem and Scrnprint,477S-0018,Patch Babysitting,0,0.49,1.25,0,0,
Council Merchandise,Patches,Lighthouse for the Blind,477689076954167,Badge Magic Name Labels,0,4.99,10,0,0,
Council Merchandise,Patches,Advantage Emblem and Scrnprint,47740060778,Patch Bring Friend Base,0,0.67,1.25,0,0,
Council Merchandise,Patches,Advantage Emblem and Scrnprint,47740060858,Patch WH Campfire-D,0,1.02,2,0,0,
Council Merchandise,Patches,Advantage Emblem and Screenprn,47740001000,Allina Health Patch,0,0,0,0,0,
Council Merchandise,Patches,Advantage Emblem and Scrnprint,477S-1071,Patch Extra Effort,0,0.49,1.25,0,0,
Council Merchandise,Patches,Advantage Emblem and Scrnprint,477S-1543,Patch Friendship,0,0.49,1.25,0,0,
Council Merchandise,Patches,Little Brownie Bakers,47740780205,Patch Pin Cookie Star-D,0,0.9,2,0,0,
Council Merchandise,Patches,Advantage Emblem and Scrnprint,477S-1251,Patch Why Does It Do That,0,0.49,1.25,0,0,
Council Merchandise,Patches,QSP Inc.,47740000048,Patch Bee Reader Lg,0,0.35,0.75,0,0,
Council Merchandise,Patches,Advantage Emblem and Scrnprint,47740060108,JR I'm Electric Badge,0,0.49,0.95,0,0,
Council Merchandise,Patches,"National Emblem, Inc.",47740060338,Patch Reading Diva Body Seg,0,0.38,0.8,0,0,
Council Merchandise,Patches,Little Brownie Bakers,47740780210,Patch Pin Cookie Star 14,0,0.9,2,0,0,
Council Merchandise,Patches,Advantage Emblem and Scrnprint,47740060738,Patch River Valleys BL-D,0,0.8297,1.75,0,0,
Council Merchandise,Patches,Advantage Emblem and Scrnprint,47740060048,BR Electricity Party Try-It,0,0.65,1.25,0,0,
Council Merchandise,Patches,Advantage Emblem and Scrnprint,47740060718,Patch Edith Mayo Segment-D,0,0.7144,1,0,0,
Council Merchandise,Patches,Advantage Emblem and Scrnprint,477S-0230,Patch First Aid Kit,0,0.49,1.25,0,0,
Council Merchandise,Patches,Advantage Emblem and Scrnprint,477S-1116,Patch Money Management,0,0.49,1.25,0,0,
Council Merchandise,Patches,Advantage Emblem and Scrnprint,477S-2024,Patch Creative,0,0.49,1.25,0,0,
Council Merchandise,Patches,Advantage Emblem and Scrnprint,477S-0843,Patch Computer Knowledge,0,0.49,1.25,0,0,
Council Merchandise,Patches,Little Brownie Bakers,4778201155215,Patch Cookie Rally 12-D,0,0.48,1.25,0,0,
Council Merchandise,Patches,QSP Inc.,47740000068,Patch Address Adven Lg,0,0.35,0.75,0,0,
Council Merchandise,Patches,QSP Inc.,47740000058,Patch Bee Reader Sm,0,0.2461,0.5,0,0,
Council Merchandise,Patches,Advantage Emblem and Scrnprint,47740060841,Patch Hearing as She Hears Seg,0,0.8912,1.75,0,0,
Council Merchandise,Patches,Advantage Emblem and Scrnprint,477S-0732,Patch Insects,0,0.49,1.25,0,0,
Council Merchandise,Patches,Advantage Emblem and Scrnprint,477S-0526,Patch Be Your Best,0,0.49,1.25,0,0,
Council Merchandise,Patches,Advantage Emblem and Scrnprint,47740060900,Patch Juliette,1,0.7,1.5,0.7,1.5,
Council Merchandise,Patches,NOT AVAILABLE,4777050006,GoodStuff Donation Patch,0,0,0,0,0,
Council Merchandise,Patches,Little Brownie Bakers,4777050004,Patch Booth Sales 15-D,0,0.48,1.25,0,0,
Council Merchandise,Patches,Little Brownie Bakers,4777050005,Patch Cookies-on-the-Go 15-D,0,0.48,1.25,0,0,
Council Merchandise,Patches,Advantage Emblem and Scrnprint,4777050560,SH Camp Patch,0,1.8,2.5,0,0,
Council Merchandise,Patches,Little Brownie Bakers,4777050002,Patch Cookie Volunteer 15,0,0.48,1.25,0,0,
Council Merchandise,Patches,Little Brownie Bakers,4777050001,Patch Cookie Rally 15,0,0.48,1.25,0,0,
Council Merchandise,Patches,Little Brownie Bakers,4777050003,Patch Cookie Rookie 15-D,0,0.48,1.25,0,0,
Council Merchandise,Patches,SnappyLogos,4777050017,Snappy Special Order,0,0.49,1.25,0,0,
Council Merchandise,Patches,Advantage Emblem and Scrnprint,4777050007,Birthday in a Box Patch,0,0.51,1.5,0,0,
Council Merchandise,Patches,Advantage Emblem and Scrnprint,4777050564,Blue Year Bar Patch,0,0.33,1.5,0,0,
Council Merchandise,Patches,Advantage Emblem and Scrnprint,47790060088,JR Ultimate GS Year Award,284,0,2.5,0,710,
Council Merchandise,Patches,Advantage Emblem and Scrnprint,47790060118,AM Ultimate GS Year Award,28,0,2.5,0,70,
Council Merchandise,Patches,Advantage Emblem and Scrnprint,47790060098,CA Ultimate GS Year Award,185,1.09,2.5,201.65,462.5,
Council Merchandise,Patches,Advantage Emblem and Scrnprint,4777050052,For Girls Patch,40,1.1179,0.5,44.716,20,
Council Merchandise,Patches,Advantage Emblem and Scrnprint,4777050024,Spookamaga Patch (2017),39,0.9274,2,36.1686,78,
Council Merchandise,Patches,Lighthouse for the Blind,477689076953368,Badge Magic Br Lg Kit ,-10,4.63,9.25,-46.3,-92.5,
Council Merchandise,Patches,Advantage Emblem and Scrnprint,47740060578,Patch Lakamaga Segment-D,23,0.6491,1,14.9293,23,
Council Merchandise,Patches,Lighthouse for the Blind,477689076954365,Badge Magic Daisy Lg Kit,-2,4.63,9.25,-9.26,-18.5,
Council Merchandise,Patches,Advantage Emblem and Scrnprint,47790060078,BR Ultimate GS Year Award,57,0,2.5,0,142.5,
Council Merchandise,Patches,Advantage Emblem and Scrnprint,4777050559,ER Camp Patch,27,1.25,2.5,33.75,67.5,
Council Merchandise,Patches,Advantage Emblem and Scrnprint,4777050051,2019 GSRV Bday Patch,0,1.0811,1.75,0,0,
Council Merchandise,Patches,Advantage Emblem and Scrnprint,47790060068,DY Ultimate GS Year Award,373,0,2.5,0,932.5,
Council Merchandise,Patches,"Lion Brothers Company, Inc.",900420151,Girl Scouts Leather w/ dots,0,4.5,10,0,0,
Council Merchandise,Patches,"Lion Brothers Company, Inc.",900420159,Icon- Smores,0,0.98,5,0,0,
Council Merchandise,Patches,"Lion Brothers Company, Inc.",900420156,Icon- #girlscouts,0,0.98,5,0,0,
Council Merchandise,Patches,"Lion Brothers Company, Inc.",900420148,Vintage Trefoil,0,2.15,8,0,0,
Council Merchandise,Patches,"Lion Brothers Company, Inc.",900420158,Icon- I heart GS,0,0.98,5,0,0,
Council Merchandise,Patches,"Lion Brothers Company, Inc.",900420154,GS Initials -Silver w/ satin t,0,1.75,8,0,0,
Council Merchandise,Patches,"Lion Brothers Company, Inc.",900420144,SM Trefoil w/ tonal luminescen,0,2.57,5,0,0,
Council Merchandise,Patches,"Lion Brothers Company, Inc.",900420145,GS Est 1912  w/ Trefoil Gold S,0,2.35,10,0,0,
Council Merchandise,Patches,"Lion Brothers Company, Inc.",900420150,G.I.R.L.,0,2.4,5,0,0,
Council Merchandise,Patches,"Lion Brothers Company, Inc.",900420153,Girl Scout trefoil silver glit,0,2.15,10,0,0,
Council Merchandise,Patches,"Lion Brothers Company, Inc.",900420147,GS Est 1912 Trefoil w/ Silver ,0,2.8,10,0,0,
Council Merchandise,Patches,"Lion Brothers Company, Inc.",900420161,Icon- Earth,0,0.98,5,0,0,
Council Merchandise,Patches,Advantage Emblem and Scrnprint,477S-3137,Patch Family Tree,0,0.49,1.25,0,0,
Council Merchandise,Patches,Advantage Emblem and Scrnprint,477S-2816,Patch Pottery (square),0,0.49,1.25,0,0,
Council Merchandise,Patches,Advantage Emblem and Scrnprint,47740060268,Patch Breast Cancer Awareness-,0,0.8,1.75,0,0,
Council Merchandise,Patches,Advantage Emblem and Scrnprint,477S-2964,Patch Body Awareness,0,0.49,1.25,0,0,
Council Merchandise,Patches,Advantage Emblem and Scrnprint,477S-2812,Patch You Go Girl,0,0.49,1.25,0,0,
Council Merchandise,Patches,Advantage Emblem and Scrnprint,47740060678,Patch Discover Rochester-D2,0,1,2,0,0,
Council Merchandise,Patches,Advantage Emblem and Scrnprint,47740060698,Patch Otter,0,0.7946,1.5,0,0,
Council Merchandise,Patches,Advantage Emblem and Scrnprint,47740060708,Patch Fish Segment,0,0.5,0.9,0,0,
Council Merchandise,Patches,Little Brownie Bakers,47740780148,Patch First Cookie Sale BL-D,0,0.4,1.25,0,0,
Council Merchandise,Patches,Advantage Emblem and Scrnprint,477S-3127,Patch Theater,0,0.49,1.25,0,0,
Council Merchandise,Patches,Advantage Emblem and Scrnprint,477S-2630,Patch Cookie Mom,0,0.49,1.25,0,0,
Council Merchandise,Patches,Advantage Emblem and Scrnprint,477S-2363,Patch Girls in Sports,0,0.49,1.25,0,0,
Council Merchandise,Patches,Advantage Emblem and Scrnprint,477S-2513,Patch Recycling Rocks,0,0.49,1.25,0,0,
Council Merchandise,Patches,Advantage Emblem and Scrnprint,477S-2566,Patch Good Sport!,0,0.49,1.25,0,0,
Council Merchandise,Patches,Advantage Emblem and Scrnprint,477S-2825,Patch Jewelry Making,0,0.49,1.25,0,0,
Council Merchandise,Patches,Advantage Emblem and Scrnprint,477S-2562,Patch Gardening,0,0.49,1.25,0,0,
Council Merchandise,Patches,Advantage Emblem and Scrnprint,47740060728,Patch Follow Me Girls,50,0.9125,1.25,45.625,62.5,
Council Merchandise,Patches,Advantage Emblem and Scrnprint,4777050054,Adventure Club Patch,371,1.12,2.5,415.52,927.5,
Council Merchandise,Patches,Advantage Emblem and Scrnprint,4777050558,LAK Camp Patch,49,1.25,2.5,61.25,122.5,
Council Merchandise,Patches,Lighthouse for the Blind,477689076953269,Badge Magic Cut to Fit,-46,4.63,9.25,-212.98,-425.5,
Council Merchandise,Patches,PATCH CORNER,50681CC1121388,,0,0,0,0,0,
Council Merchandise,Patches,Advantage Emblem and Scrnprint,47740060078,Patch Feed My Starving Ch,306,0.8807,1.5,269.4942,459,
Council Merchandise,Patches,"Lion Brothers Company, Inc.",900420157,Icon- GS Banner,0,0.98,5,0,0,
Council Merchandise,Patches,"Lion Brothers Company, Inc.",900420155,GS Initials -Gold w/ satin tre,0,1.75,8,0,0,
Council Merchandise,Patches,"Lion Brothers Company, Inc.",900420133,GS Green Y,0,0.6,1,0,0,
Council Merchandise,Patches,"Lion Brothers Company, Inc.",900420136,GS Green Hashtag,0,0.6,1,0,0,
Council Merchandise,Patches,"Lion Brothers Company, Inc.",900420139,Gold Award,0,1.6,5,0,0,
Council Merchandise,Patches,"Lion Brothers Company, Inc.",900420104,GS Green 5,0,0.6,1,0,0,
Council Merchandise,Patches,"Lion Brothers Company, Inc.",900420122,GS Green N,0,0.6,1,0,0,
Council Merchandise,Patches,"Lion Brothers Company, Inc.",900420111,GS Green C,0,0.6,1,0,0,
Council Merchandise,Patches,Advantage Emblem and Scrnprint,47740060558,Patch Elk River Segment-D,0,0.6083,1,0,0,
Council Merchandise,Patches,Advantage Emblem and Scrnprint,477S-1690,Patch Super Sleuth,0,0.49,1.25,0,0,
Council Merchandise,Patches,Advantage Emblem and Scrnprint,477S-2635,Patch My First Cookie Sale,0,0.49,1.25,0,0,
Council Merchandise,Patches,Advantage Emblem and Scrnprint,477S-1580,Patch Happy Birthday JGL,0,0.49,1.25,0,0,
Council Merchandise,Patches,Advantage Emblem and Scrnprint,47740060856,Patch LAK Campfire,0,0.8,2,0,0,
Council Merchandise,Patches,Advantage Emblem and Scrnprint,47740060855,Patch NW Campfire-D,0,1.02,2,0,0,
Council Merchandise,Patches,Advantage Emblem and Scrnprint,477S-0613,Patch Writing Fun,0,0.49,1.25,0,0,
Council Merchandise,Patches,Advantage Emblem and Scrnprint,477S-2313,Patch Science,0,0.49,1.25,0,0,
Council Merchandise,Patches,Advantage Emblem and Scrnprint,477S-2622,Patch Camp Like a Girl,0,0.49,1.25,0,0,
Council Merchandise,Patches,Advantage Emblem and Scrnprint,477S-2791,Patch Got Cookies,0,0.49,1.25,0,0,
Council Merchandise,Patches,Advantage Emblem and Scrnprint,47740060128,Patch Leader Discover Conn-D,0,1,1.5,0,0,
Council Merchandise,Patches,Advantage Emblem and Scrnprint,47740060857,Patch SH Campfire,0,1.02,2,0,0,
Council Merchandise,Patches,Advantage Emblem and Scrnprint,477S-1159,Patch Character Development,0,0.49,1.25,0,0,
Council Merchandise,Patches,Advantage Emblem and Scrnprint,477S-1257,Patch Experience the Arts,0,0.49,1.25,0,0,
Council Merchandise,Patches,Advantage Emblem and Scrnprint,477S-1584,Patch It's All About Business,0,0.49,1.25,0,0,
Council Merchandise,Patches,Advantage Emblem and Scrnprint,477S-1140,Patch Parade (Bears),0,0.49,1.25,0,0,
Council Merchandise,Patches,Advantage Emblem and Scrnprint,47740060158,Advantage Fun Patch,5567,0.55,1.25,3061.85,6958.75,
Council Merchandise,Patches,SnappyLogos,47742001000,Snappy Stock Patch,1039,0.49,1.25,509.11,1298.75,
Council Merchandise,Patches,Advantage Emblem and Scrnprint,47740060902,Patch Camp 2013-D,0,0.78,1.75,0,0,
Council Merchandise,Patches,,4777050008,Feeding the Need 15,0,0,0,0,0,
Council Merchandise,Patches,ABC Bakers/Interbake Foods LLC,4777050012,Patch Cookie Rally 16-D2,0,0.1375,1.25,0,0,
Council Merchandise,Patches,ABC Bakers/Interbake Foods LLC,4777050013,Patch Cookie Kickoff 16-D2,0,0.45,1.25,0,0,
Council Merchandise,Patches,ABC Bakers/Interbake Foods LLC,4777050014,Patch Cookie Booth 16-D,0,0.45,1.25,0,0,
Council Merchandise,Patches,Advantage Emblem and Screenprn,4777050011,Change to Chill Patch,0,0,0,0,0,
Council Merchandise,Patches,Advantage Emblem and Scrnprint,4777050015,Cookies on the Goal Patch-D,0,0.66,1.5,0,0,
Council Merchandise,Patches,Advantage Emblem and Scrnprint,4777050016,RV Highest Awards Centennial P,0,0.89,2,0,0,
Council Merchandise,Patches,"ABC Interbake Foods, Inc.",4777050019,2017 Cookie Rally Llama-D2,0,0.45,0.9,0,0,
Council Merchandise,Patches,"ABC Interbake Foods, Inc.",4777050020,2017 Cookie Booth Llama-D2,0,0.45,0.9,0,0,
Council Merchandise,Patches,"ABC Interbake Foods, Inc.",4777050018,2017 My First Cookie Sale-D2,0,0.45,0.9,0,0,
Council Merchandise,Patches,"ABC Interbake Foods, Inc.",4777050021,2017 Cookie Kick Off Llama-D2,0,0.45,1.25,0,0,
Council Merchandise,Patches,Advantage Emblem and Scrnprint,4777050032,2018 GSRV BDay Patch-D,0,0.75,1.5,0,0,
Council Merchandise,Patches,Advantage Emblem and Scrnprint,4777050033,GSRV Proud GS Patch,0,0.73,1.5,0,0,
Council Merchandise,Patches,Advantage Emblem and Scrnprint,47740060906,Patch Caddie Training,0,0.6,1.25,0,0,
Council Merchandise,Patches,Advantage Emblem and Scrnprint,4777050010,GSRV Patch-Water-D3,0,0.69,1.75,0,0,
Council Merchandise,Patches,"Lion Brothers Company, Inc.",900420141,Bronze Award,0,1.6,5,0,0,
Council Merchandise,Patches,Lighthouse for the Blind,477689076953061,Badge Magic Jr Lg Bdg,0,4.1052,8.75,0,0,
Council Merchandise,Patches,Lighthouse for the Blind,477689076952965,Badge Magic Br Try-It ,0,4.265,5.75,0,0,
Council Merchandise,Patches,Advantage Emblem and Scrnprint,4777050050,Patch Diverse. Inclusive. Toge,0,0.9751,2,0,0,
Council Merchandise,Patches,Advantage Emblem and Scrnprint,4777050556,Winter Challenge Patch,0,0.95,2,0,0,
Council Merchandise,Patches,Advantage Emblem and Scrnprint,4777050562,Enviro Center Patch,0,0.99,2.5,0,0,
Council Merchandise,Patches,Advantage Emblem and Scrnprint,4777050563,Outreach Center Patch,0,0.99,2.5,0,0,
Council Merchandise,Patches,Advantage Emblem and Scrnprint,4777050055,Adventure Club Pro Patch,221,1.08,2.25,238.68,497.25,
Council Merchandise,Patches,Advantage Emblem and Scrnprint,477S-2883,Patch Hike Like You Mean It,0,0.487,1.25,0,0,
Council Merchandise,Patches,Advantage Emblem and Scrnprint,477S-0301,Patch Helping Out,0,0.49,1.25,0,0,
Council Merchandise,Patches,Advantage Emblem and Scrnprint,477S-0785,Patch Field Trip,0,0.49,1.25,0,0,
